Sales_ID,Car_Brand,Car_Model,Car_Variant,Year,Selling_Price,km_Driven,Mileage,Engine,Max_Power,Seats,Fuel,Transmission,Owner,Seller_Type,Sold,City_Name,City_Code,State_Name,State_Code,Region,Region_Code,Postal_Code
7020,Maruti,Wagon,IV,2014,330000,22000,20.51,998.0,67.04,5,Petrol,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700005
7021,Ford,Figo,ZXI,2010,250000,48000,15.6,1196.0,70.0,5,Petrol,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
7022,Hyundai,i20,Magna,2012,335000,45000,18.5,1197.0,82.85,5,Petrol,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
7023,Mahindra,XUV500,,2016,1025000,22522,16.0,2179.0,140.0,7,Diesel,Manual,First Owner,Dealer,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
7024,Hyundai,i20,Magna,2012,320000,51856,18.5,1197.0,80.0,5,Petrol,Manual,Third Owner,Dealer,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
7025,Maruti,Ciaz,Plus,2015,550000,29434,20.73,1373.0,91.1,5,Petrol,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
7026,Honda,WR-V,VX,2018,800000,25000,25.5,1498.0,98.6,5,Diesel,Manual,First Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
7027,Tata,Tiago,XZ,2017,380000,28000,23.84,1199.0,84.0,5,Petrol,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
7028,Renault,Duster,Optional,2013,400000,44500,20.46,1461.0,83.8,5,Diesel,Manual,Second Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
7029,Maruti,Wagon,IV,2016,375000,34500,20.51,998.0,67.04,5,Petrol,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
7030,Honda,City,ZX,2017,1100000,20000,18.0,1497.0,117.6,5,Petrol,Automatic,First Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
7031,Hyundai,i20,Spotz,2018,650000,15000,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
7032,Nissan,Micra,CVT,2014,361000,26000,19.34,1198.0,76.0,5,Petrol,Automatic,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
7033,Hyundai,EON,Plus,2012,140000,20000,21.1,814.0,55.2,5,Petrol,Manual,First Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
7034,Hyundai,Xcent,S,2019,550000,3000,20.14,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7035,Honda,Amaze,BSIV,2019,670000,20000,19.5,1199.0,88.76,5,Petrol,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
7036,Maruti,Vitara,Plus,2017,880000,25000,24.3,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700005
7037,Ford,EcoSport,BSIV,2018,950000,35000,23.0,1498.0,98.96,5,Diesel,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
7038,Chevrolet,Cruze,LTZ,2010,300000,60000,18.3,1991.0,147.9,5,Diesel,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
7039,Honda,City,VX,2017,1150000,6825,18.0,1497.0,117.6,5,Petrol,Automatic,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
7040,Chevrolet,Cruze,AT,2015,450000,155000,14.81,1998.0,163.7,5,Diesel,Automatic,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
7041,Maruti,Eeco,BSIV,2018,375000,50000,21.94,1196.0,61.7,5,CNG,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7042,Maruti,Ertiga,VXI,2016,600000,13500,17.5,1373.0,91.1,7,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7043,Toyota,Innova,seater,2008,700000,260000,12.8,2494.0,102.0,8,Diesel,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7044,Hyundai,Xcent,S,2018,600000,65000,25.4,1186.0,73.97,5,Diesel,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7045,Mahindra,Xylo,,2014,630000,95000,14.02,2179.0,118.3,8,Diesel,Manual,Second Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700005
7046,Maruti,Ciaz,ZXi,2016,590000,40000,20.73,1373.0,91.1,5,Petrol,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
7047,Hyundai,Santro,Era,2019,420000,30000,20.3,1086.0,68.0,5,Petrol,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
7048,Mitsubishi,Pajero,Tone,2016,1950000,120000,13.5,2477.0,175.56,7,Diesel,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7049,Tata,New,IV,2013,541000,112011,13.93,2179.0,138.1,7,Diesel,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
7050,Toyota,Innova,Seater,2015,900000,125000,12.99,2494.0,100.6,7,Diesel,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7051,Toyota,Innova,Seater,2015,900000,125000,12.99,2494.0,100.6,7,Diesel,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
7052,Tata,Manza,Quadrajet,2009,250000,43000,18.8,1248.0,90.0,5,Diesel,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
7053,Mahindra,Bolero,SLE,2019,670000,53534,15.96,2523.0,62.1,7,Diesel,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7054,Tata,Tigor,Plus,2019,530000,20000,20.3,1199.0,83.81,5,Petrol,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
7055,Chevrolet,Beat,LT,2012,150000,70000,25.44,936.0,57.6,5,Diesel,Manual,Second Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7056,Mahindra,XUV500,WD,2013,550000,70000,15.1,2179.0,140.0,7,Diesel,Manual,Third Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
7057,Mahindra,Scorpio,Plus,2015,650000,150000,15.4,1997.0,120.0,7,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
7058,Tata,Indica,LX,2012,180000,100000,19.4,1405.0,70.0,5,Diesel,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7059,Mahindra,Thar,,2015,585000,50000,16.55,2498.0,105.0,7,Diesel,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
7060,Hyundai,i20,Magna,2013,345000,120000,18.5,1197.0,82.85,5,Petrol,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7061,Maruti,Swift,VDI,2013,350000,110000,22.9,1248.0,74.0,5,Diesel,Manual,Third Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7062,Honda,BRV,MT,2016,725000,140000,15.4,1497.0,117.3,7,Petrol,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
7063,Tata,Venture,Str,2012,250000,120000,15.42,1405.0,70.0,7,Diesel,Manual,First Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
7064,Maruti,800,AC,2002,45000,70000,16.1,796.0,37.0,4,Petrol,Manual,Second Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
7065,Toyota,Innova,seater,2007,409999,248119,12.8,2494.0,102.0,8,Diesel,Manual,Fourth & Above Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
7066,Renault,KWID,Optional,2017,325000,16500,23.01,999.0,67.0,5,Petrol,Manual,Second Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7067,Maruti,Alto,VXI,2016,350000,9900,23.95,998.0,67.05,5,Petrol,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600017
7068,Maruti,Alto,LXi,2012,180000,80000,19.7,796.0,46.3,5,Petrol,Manual,Third Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
7069,Fiat,Linea,Emotion,2010,150000,100000,16.0,1368.0,90.0,5,Petrol,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
7070,Maruti,Dzire,ZXI,2020,700000,20000,23.26,1197.0,88.5,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7071,Maruti,Ciaz,SHVS,2016,795000,90000,28.09,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
7072,Mahindra,Thar,CRDe,2019,950000,15000,16.55,2498.0,105.0,6,Diesel,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302013
7073,Volkswagen,Vento,Alloy,2018,885000,75000,21.5,1498.0,108.5,5,Diesel,Automatic,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7074,Maruti,Ritz,LDi,2011,160000,140000,21.1,1248.0,73.9,5,Diesel,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
7075,Hyundai,i20,Asta,2012,300000,120000,23.0,1396.0,90.0,5,Diesel,Manual,Second Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
7076,Volkswagen,Vento,Alloy,2018,950000,75000,21.5,1498.0,108.5,5,Diesel,Automatic,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
7077,Maruti,Ertiga,VDI,2015,549000,90000,20.77,1248.0,88.76,7,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
7078,Audi,A3,Plus,2018,3000000,20000,20.38,1968.0,143.0,5,Diesel,Automatic,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7079,Toyota,Innova,Seater,2015,1200000,61000,12.99,2494.0,100.6,7,Diesel,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7080,Renault,Fluence,,2012,570000,100000,21.8,1461.0,78.0,5,Diesel,Manual,Second Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
7081,Mahindra,Thar,CRDe,2017,800000,60000,16.55,2498.0,105.0,6,Diesel,Manual,Second Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
7082,Hyundai,Verna,ABS,2009,375000,100000,18.1,1493.0,110.0,5,Diesel,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
7083,Mahindra,Bolero,SLX,2009,300000,170000,13.6,2523.0,63.0,7,Diesel,Manual,Third Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
7084,Toyota,Etios,G,2013,350000,100000,16.78,1496.0,88.73,5,Petrol,Manual,Second Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600017
7085,Mahindra,Bolero,SLX,2011,400000,120000,13.6,2523.0,63.0,7,Diesel,Manual,Second Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
7086,Volkswagen,Polo,Comfortline,2015,434999,50000,20.14,1498.0,88.8,5,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
7088,Maruti,Alto,LXI,2015,260000,25000,22.74,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
7089,Maruti,Swift,VDI,2013,450000,24019,22.9,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7090,Hyundai,Verna,SX,2013,459999,80000,22.32,1582.0,126.32,5,Diesel,Manual,Second Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7091,Maruti,Ritz,ABS,2011,210000,100000,21.1,1248.0,73.9,5,Diesel,Manual,Second Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700005
7092,Maruti,Swift,VXI,2015,540000,93000,20.85,1197.0,83.14,5,Petrol,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
7093,Maruti,Ertiga,VDI,2017,710000,50000,24.52,1248.0,88.5,7,Diesel,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7094,Maruti,Alto,VXI,2018,285000,22000,24.7,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
7095,Hyundai,Creta,Plus,2019,990000,19600,22.1,1396.0,88.7,5,Diesel,Manual,First Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
7096,Tata,Indigo,IV,2017,362000,104000,15.64,1193.0,64.1,5,Petrol,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7097,Ford,EcoSport,BSIV,2017,880000,33000,23.0,1498.0,98.96,5,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
7098,Mahindra,TUV,,2017,700000,60000,18.49,1493.0,100.0,7,Diesel,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
7099,Mahindra,Bolero,III,2016,600000,60000,15.96,2523.0,63.0,9,Diesel,Manual,First Owner,Individual,N,Mysore,CT19,Karnataka,ST12,South,R4,570004
7100,Nissan,Terrano,XL,2015,700000,40000,13.24,1598.0,102.5,5,Petrol,Manual,First Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
7101,Tata,Tiago,XT,2016,400000,60000,27.28,1047.0,69.0,5,Diesel,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7102,Hyundai,Accent,LPG,2010,165000,80000,13.2,1495.0,93.7,5,LPG,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7103,Toyota,Innova,seater,2007,350000,376412,12.8,2494.0,102.0,8,Diesel,Manual,Second Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
7104,Maruti,Ertiga,VXI,2014,425000,80000,16.02,1373.0,93.7,7,Petrol,Manual,Third Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
7105,Hyundai,Santro,Plus,2012,180000,70000,17.92,1086.0,62.1,5,Petrol,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
7106,Maruti,Alto,VXI,2012,170000,90000,20.92,998.0,67.1,5,Petrol,Manual,Third Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7107,Mahindra,Bolero,White,2014,370000,183000,15.96,2523.0,63.0,9,Diesel,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
7108,Maruti,Vitara,VDi,2018,800000,27000,24.3,1248.0,88.5,5,Diesel,Manual,First Owner,Individual,N,Aurangabad,CT26,Maharashtra,ST15,West,R3,431001
7109,Ford,EcoSport,BSIV,2017,900000,35000,23.0,1498.0,98.96,5,Diesel,Manual,First Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
7110,Maruti,Swift,VDI,2013,390000,120000,22.9,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
7111,Maruti,Swift,VDI,2014,445000,80000,23.4,1248.0,74.0,5,Diesel,Manual,Second Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7112,Maruti,Swift,VDI,2014,459999,70000,23.4,1248.0,74.0,5,Diesel,Manual,Fourth & Above Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
7113,Maruti,Wagon,IV,2013,275000,55000,14.4,998.0,61.7,5,LPG,Manual,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302013
7114,Maruti,Ritz,VDi,2009,200000,120000,21.1,1248.0,73.9,5,Diesel,Manual,Second Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
7115,Maruti,Swift,BSIV,2012,350000,72000,17.5,1197.0,85.8,5,Petrol,Manual,Second Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
7116,Tata,New,BSIII,2007,95000,120000,12.0,2092.0,127.0,7,Diesel,Manual,Second Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7117,Toyota,Etios,GD,2014,550000,250000,23.59,1364.0,67.04,5,Diesel,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
7118,Chevrolet,Tavera,BSIII,2016,900000,100000,13.58,2499.0,72.4,9,Diesel,Manual,First Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400050
7119,Tata,Sumo,GX,2013,350000,120000,15.3,2956.0,83.83,7,Diesel,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
7120,Nissan,Micra,CVT,2015,325000,50000,19.34,1198.0,76.0,5,Petrol,Automatic,First Owner,Individual,N,Jaipur,CT06,Rajasthan,ST22,North,R5,302013
7121,Hyundai,Grand,Asta,2014,455999,32000,18.9,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
7122,Maruti,Alto,STD,2008,129000,60000,19.7,796.0,46.3,5,Petrol,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7123,Maruti,Alto,LXI,2017,254000,40000,24.7,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7124,Ford,Ecosport,Trend,2014,570000,48000,21.7,1498.0,98.96,5,Diesel,Manual,First Owner,Individual,N,Kolkata,CT08,West Bengal,ST29,East,R2,700005
7125,Nissan,Terrano,Option,2018,840000,30000,19.87,1461.0,83.14,5,Diesel,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
7126,Tata,New,IV,2010,235000,100000,13.93,2179.0,138.1,7,Diesel,Manual,Second Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
7127,Mahindra,TUV,,2016,700000,50000,18.49,1493.0,100.0,7,Diesel,Manual,First Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7129,Hyundai,Grand,Option,2018,528000,5000,18.9,1197.0,81.86,5,Petrol,Manual,First Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
7130,Jeep,Compass,Option,2017,1500000,12000,17.1,1956.0,170.0,5,Diesel,Manual,First Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
7131,Mahindra,Bolero,III,2016,560000,72000,15.96,2523.0,63.0,9,Diesel,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
7132,Mahindra,Bolero,III,2016,600000,70000,15.96,2523.0,63.0,9,Diesel,Manual,First Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
7133,Chevrolet,Aveo,LS,2007,102000,50000,15.26,1150.0,74.9,5,Petrol,Manual,Second Owner,Individual,N,Nellore,CT25,Andhra Pradesh,ST01,South,R4,524225
7134,Mahindra,XUV500,AWD,2014,750000,70000,15.1,2179.0,140.0,7,Diesel,Manual,Second Owner,Individual,N,Ahmedabad,CT11,Gujarat,ST07,West,R3,382220
7135,Chevrolet,Aveo,,2010,148000,70000,14.7,1150.0,76.0,5,Petrol,Manual,Third Owner,Individual,N,Ludhiana,CT18,Punjab,ST21,North,R5,141003
7136,Maruti,Baleno,,2015,650000,50000,21.4,1197.0,83.1,5,Petrol,Manual,First Owner,Individual,N,Kochi,CT07,Kerala,ST13,South,R4,682024
7137,Volkswagen,Polo,L,2012,310000,40000,16.47,1198.0,73.9,5,Petrol,Manual,First Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
7138,Hyundai,Xcent,S,2014,480000,30000,19.1,1197.0,82.0,5,Petrol,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7139,Maruti,Alto,VXI,2018,320000,15000,24.7,796.0,47.3,5,Petrol,Manual,First Owner,Individual,N,Noida,CT12,Uttar Pradesh,ST28,Central,R1,201301
7140,Honda,City,VX,2015,750000,40000,17.4,1497.0,117.3,5,Petrol,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
7141,Nissan,Micra,Petrol,2017,370000,40000,19.49,1198.0,67.04,5,Petrol,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7142,Maruti,Swift,ZXI,2013,320000,60000,18.6,1197.0,85.8,5,Petrol,Manual,Fourth & Above Owner,Individual,N,Hyderabad,CT05,Telangana,ST25,South,R4,500020
7143,Maruti,Swift,ZXI,2013,420000,67000,18.6,1197.0,85.8,5,Petrol,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7144,Maruti,Swift,VXi,2010,240000,60000,17.5,1298.0,85.8,5,Petrol,Manual,Second Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7145,Datsun,RediGO,S,2017,220000,60000,22.5,999.0,67.0,5,Petrol,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
7146,Tata,Tiago,XM,2016,350000,30000,23.84,1199.0,84.0,5,Petrol,Manual,First Owner,Individual,N,Mangalore,CT23,Karnataka,ST12,South,R4,574142
7147,Honda,Amaze,DTEC,2018,675000,40000,25.8,1498.0,98.6,5,Diesel,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600017
7148,Toyota,Etios,G,2016,434999,50000,18.16,1197.0,78.8,5,Petrol,Manual,Second Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
7149,Honda,CR-V,AT,2006,125000,200000,13.1,1997.0,141.1,5,Petrol,Automatic,Third Owner,Individual,N,Patna,CT13,Bihar,ST04,East,R2,800002
7150,Mahindra,KUV,AW,2016,400000,14000,18.15,1198.0,82.0,6,Petrol,Manual,Second Owner,Individual,N,Ranchi,CT28,Jharkhand,ST11,East,R2,834001
7151,Chevrolet,Tavera,BSIII,2015,425000,70000,13.58,2499.0,72.4,9,Diesel,Manual,First Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400050
7152,Maruti,Ritz,VDi,2010,311000,94000,21.1,1248.0,75.0,5,Diesel,Manual,Second Owner,Individual,N,Coimbatore,CT04,Tamil Nadu,ST24,South,R4,641043
7153,Chevrolet,Tavera,BSIII,2015,509999,197000,13.58,2499.0,72.4,10,Diesel,Manual,First Owner,Individual,N,Dehradun,CT21,Uttarakhand,ST27,Central,R1,248001
7154,Ford,Figo,MT,2015,530000,79000,25.83,1498.0,99.0,5,Diesel,Manual,Second Owner,Individual,N,Indore,CT22,Madhya Pradesh,ST14,Central,R1,452003
7155,Skoda,Octavia,TDI,2008,210000,120000,18.7,1896.0,66.0,5,Diesel,Manual,Second Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
7156,Mahindra,Marazzo,BSIV,2019,977000,30000,17.3,1497.0,121.0,8,Diesel,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
7157,Maruti,Wagon,IV,2018,440000,20000,20.51,998.0,67.04,5,Petrol,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
7158,Maruti,Wagon,IV,2018,440000,17000,20.51,998.0,67.04,5,Petrol,Manual,First Owner,Individual,N,Chennai,CT03,Tamil Nadu,ST24,South,R4,600017
7159,Hyundai,i20,Spotz,2018,655000,20000,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
7160,Renault,KWID,Optional,2016,295000,60000,25.17,799.0,53.3,5,Petrol,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
7161,Hyundai,i20,Spotz,2018,655000,20000,18.6,1197.0,81.83,5,Petrol,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
7162,Hyundai,Getz,GLE,2007,65000,70000,15.0,1086.0,66.6,5,Petrol,Manual,Third Owner,Individual,N,Bangalore,CT10,Karnataka,ST12,South,R4,560063
7163,Tata,Hexa,XT,2017,1200000,150000,17.6,2179.0,153.86,7,Diesel,Manual,First Owner,Individual,N,kanpur,CT20,Uttar Pradesh,ST28,Central,R1,208002
7164,Tata,Hexa,XM,2017,1251000,35000,17.6,2179.0,153.86,7,Diesel,Manual,First Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
7165,Tata,Indigo,IV,2010,200000,60000,23.03,1396.0,69.0,5,Diesel,Manual,First Owner,Individual,N,Thrissur,CT24,Kerala,ST13,South,R4,680001
7166,Hyundai,i20,AVN,2016,750000,40000,21.19,1396.0,88.73,5,Diesel,Manual,First Owner,Individual,N,Surat,CT14,Gujarat,ST07,West,R3,395101
7167,Maruti,Wagon,CNG,2018,400000,60000,26.6,998.0,58.16,5,CNG,Manual,First Owner,Individual,N,Pune,CT02,Maharashtra,ST15,West,R3,411002
7168,Honda,Amaze,VTEC,2017,475000,57000,17.8,1198.0,86.7,5,Petrol,Manual,First Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
7169,Tata,Indigo,VS,2012,110000,120000,17.8,1405.0,70.0,5,Diesel,Manual,Second Owner,Individual,N,Bhubaneshwar,CT15,Odisha,ST20,East,R2,751022
7170,Renault,KWID,Edition,2017,350000,30000,23.01,999.0,67.0,5,Petrol,Manual,First Owner,Individual,N,Jamshedpur,CT27,Jharkhand,ST11,East,R2,831001
7171,Maruti,Swift,LDI,2016,450000,175000,23.4,1248.0,74.0,5,Diesel,Manual,First Owner,Individual,N,Mumbai,CT01,Maharashtra,ST15,West,R3,400050
7172,Tata,Indigo,LX,2010,150000,90000,17.0,1405.0,70.0,5,Diesel,Manual,First Owner,Individual,N,Vellore,CT29,Tamil Nadu,ST24,South,R4,632001
7173,Tata,Indica,DLS,2009,80000,110000,17.2,1396.0,53.5,5,Diesel,Manual,Second Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7174,Hyundai,i20,,2015,430000,35000,18.6,1197.0,81.83,5,Petrol,Manual,Second Owner,Individual,N,Gangtok,CT16,Sikkim,ST23,North East,R6,737101
7175,Toyota,Innova,BSIV,2017,1450000,81000,13.68,2393.0,147.8,7,Diesel,Manual,First Owner,Individual,N,Vadodara,CT17,Gujarat,ST07,West,R3,391510
7176,Chevrolet,Cruze,LTZ,2011,360000,100000,18.3,1991.0,147.9,5,Diesel,Manual,First Owner,Individual,N,Delhi,CT09,Delhi,ST34,North,R5,110001
